id,timestamp,shard,load,expected_end_time,actual_end_time,delay
1856,195.485,326,0.205,195.69,195.69,0.0
1848,195.488,254,0.052,195.377,195.54,0.163
1860,195.54,30,0.0,195.54,195.54,0.0
1855,195.544,321,0.429,195.879,195.973,0.094
1862,195.605,338,0.001,195.606,195.606,0.0
1863,195.65,224,0.097,195.747,195.747,0.0
1864,195.65,521,0.883,196.533,196.533,0.0
1831,195.69,26,0.056,195.271,195.746,0.475
1825,195.708,396,0.476,195.646,196.184,0.538
1867,195.715,550,0.448,196.163,196.163,0.0
1841,195.746,568,0.0,195.265,195.746,0.481
1843,195.746,172,0.008,195.283,195.754,0.471
1835,195.747,76,0.206,195.456,195.953,0.497
1845,195.754,327,0.257,195.552,196.011,0.459
1818,195.766,507,0.08,195.225,195.846,0.621
1826,195.811,510,0.126,195.301,195.937,0.636
1858,195.867,227,0.01,195.535,195.877,0.342
1851,195.953,395,0.018,195.398,195.971,0.573
1872,195.97,307,0.019,195.989,195.989,0.0
1852,195.971,186,0.689,196.089,196.66,0.571
1871,195.973,486,0.002,195.957,195.975,0.018
1873,195.975,412,0.311,196.286,196.286,0.0
1869,195.989,483,0.404,196.224,196.393,0.169
1854,196.011,9,0.201,195.621,196.212,0.591
1838,196.039,393,0.716,195.976,196.755,0.779
1874,196.05,436,0.01,196.06,196.06,0.0
1857,196.059,359,0.237,195.757,196.296,0.539
1849,196.06,242,0.01,195.34,196.07,0.73
1839,196.06,497,0.0,195.26,196.06,0.8
1861,196.07,148,0.038,195.578,196.108,0.53
1836,196.163,543,0.221,195.471,196.384,0.913
1828,196.184,163,0.008,195.188,196.192,1.004
1875,196.286,527,0.049,196.244,196.335,0.091
1870,196.293,231,0.482,196.312,196.775,0.463
1876,196.295,44,0.071,196.366,196.366,0.0
1865,196.443,266,0.028,195.678,196.471,0.793
1877,196.525,453,0.248,196.773,196.773,0.0
1859,196.533,253,0.306,195.831,196.839,1.008
1878,196.57,450,1.235,197.805,197.805,0.0
1868,196.649,103,0.165,195.985,196.814,0.829
1866,196.66,208,0.586,196.241,197.246,1.005
1879,197.01,198,0.249,197.259,197.259,0.0
1850,199.265,465,0.093,195.463,199.358,3.895
1880,200.0,495,0.03,200.03,200.03,0.0
1881,200.065,566,0.261,200.326,200.326,0.0
1882,200.08,210,0.076,200.156,200.156,0.0
1883,200.085,590,0.191,200.276,200.276,0.0
1884,200.115,414,0.573,200.688,200.688,0.0
1885,200.145,38,0.001,200.146,200.146,0.0
1886,200.235,572,0.015,200.25,200.25,0.0
1887,200.295,400,0.12,200.415,200.415,0.0
1888,200.315,588,0.358,200.673,200.673,0.0
1889,200.35,77,0.497,200.847,200.847,0.0
1890,200.36,364,0.115,200.475,200.475,0.0
1891,200.385,584,0.059,200.444,200.444,0.0
1892,200.4,516,0.283,200.683,200.683,0.0
1893,200.42,371,0.048,200.468,200.468,0.0
1894,200.535,538,0.479,201.014,201.014,0.0
1896,200.665,29,0.128,200.793,200.793,0.0
1897,200.675,459,0.005,200.68,200.68,0.0
1895,200.688,414,0.019,200.604,200.707,0.103
1898,200.705,545,0.003,200.708,200.708,0.0
1899,200.89,49,0.867,201.757,201.757,0.0
1900,200.975,11,0.011,200.986,200.986,0.0
1901,201.01,410,0.018,201.028,201.028,0.0
1902,201.09,570,0.021,201.111,201.111,0.0
1903,201.15,290,0.095,201.245,201.245,0.0
1904,201.28,66,0.039,201.319,201.319,0.0
1905,201.315,583,0.026,201.341,201.341,0.0
1906,201.335,565,0.189,201.524,201.524,0.0
1907,201.575,548,0.027,201.602,201.602,0.0
1908,201.62,74,0.003,201.623,201.623,0.0
1909,201.695,269,0.153,201.848,201.848,0.0
1910,201.885,456,0.028,201.913,201.913,0.0
1911,205.01,442,0.164,205.174,205.174,0.0
1912,205.03,293,0.747,205.777,205.777,0.0
1913,205.04,12,0.202,205.242,205.242,0.0
1914,205.045,415,2.599,207.644,207.644,0.0
1915,205.06,11,0.028,205.088,205.088,0.0
1916,205.06,196,0.008,205.068,205.068,0.0
1917,205.065,476,0.025,205.09,205.09,0.0
1918,205.095,196,0.106,205.201,205.201,0.0
1919,205.125,238,0.001,205.126,205.126,0.0
1920,205.13,522,0.0,205.13,205.13,0.0
1921,205.135,557,1.205,206.34,206.34,0.0
1922,205.15,453,0.07,205.22,205.22,0.0
1923,205.22,531,0.232,205.452,205.452,0.0
1924,205.23,423,0.047,205.277,205.277,0.0
1925,205.275,513,0.0,205.275,205.275,0.0
1926,205.31,294,0.042,205.352,205.352,0.0
1927,205.335,56,0.005,205.34,205.34,0.0
1928,205.345,442,0.006,205.351,205.351,0.0
1929,205.36,201,0.102,205.462,205.462,0.0
1930,205.365,362,0.003,205.368,205.368,0.0
1931,205.38,19,0.202,205.582,205.582,0.0
1932,205.385,124,0.011,205.396,205.396,0.0
1933,205.415,135,0.416,205.831,205.831,0.0
1934,205.42,456,0.319,205.739,205.739,0.0
1935,205.425,460,0.109,205.534,205.534,0.0
1936,205.47,264,0.512,205.982,205.982,0.0
1937,205.49,70,0.028,205.518,205.518,0.0
1938,205.535,465,0.465,206.0,206.0,0.0
1939,205.555,49,0.008,205.563,205.563,0.0
1940,205.56,79,0.005,205.565,205.565,0.0
1941,205.71,482,0.475,206.185,206.185,0.0
1942,205.78,164,0.184,205.964,205.964,0.0
1943,205.8,146,0.001,205.801,205.801,0.0
1944,205.92,9,0.026,205.946,205.946,0.0
1945,205.955,203,0.104,206.059,206.059,0.0
